Date,C5TC,C2,C3,C5,C7,C8,C9,C10,C14,C16,C17
2021-09-15,53381.0,,,,,,,,,,
2021-09-16,52281.0,,,,,,,,,,
2021-09-17,53240.0,,,,,,,,,,
2021-09-20,53795.0,,,,,,,,,,
2021-09-21,56269.0,,,,,,,,,,
2021-09-22,59715.0,,,,,,,,,,
2021-09-23,61683.0,,,,,,,,,,
2021-09-24,61309.0,,,,,,,,,,
2021-09-27,63030.0,,,,,,,,,,
2021-09-28,69013.0,,,,,,,,,,
2021-09-29,74786.0,,,,,,,,,,
2021-09-30,74176.0,,,,,,,,,,
2021-10-01,75190.0,,,,,,,,,,
2021-10-04,77035.0,,,,,,,,,,
2021-10-05,80877.0,,,,,,,,,,
2021-10-06,86870.0,,,,,,,,,,
2021-10-07,86953.0,,,,,,,,,,
2021-10-08,83865.0,,,,,,,,,,
2021-10-11,82722.0,,,,,,,,,,
2021-10-12,79535.0,,,,,,,,,,
2021-10-13,74540.0,,,,,,,,,,
2021-10-14,70181.0,,,,,,,,,,
2021-10-15,64417.0,,,,,,,,,,
2021-10-18,61026.0,,,,,,,,,,
2021-10-19,59955.0,,,,,,,,,,
2021-10-20,60333.0,,,,,,,,,,
2021-10-21,57374.0,,,,,,,,,,
2021-10-22,51463.0,,,,,,,,,,
2021-10-25,47950.0,,,,,,,,,,
2021-10-26,43985.0,,,,,,,,,,
2021-10-27,40040.0,,,,,,,,,,
2021-10-28,37669.0,,,,,,,,,,
2021-10-29,36065.0,,,,,,,,,,
2021-11-01,34845.0,,,,,,,,,,
2021-11-02,30987.0,,,,,,,,,,
2021-11-03,27162.0,,,,,,,,,,
2021-11-04,26710.0,,,,,,,,,,
2021-11-05,27199.0,,,,,,,,,,
2021-11-08,28014.0,,,,,,,,,,
2021-11-09,30475.0,,,,,,,,,,
2021-11-10,32099.0,,,,,,,,,,
2021-11-11,32109.0,,,,,,,,,,
2021-11-12,31811.0,,,,,,,,,,
2021-11-15,31113.0,,,,,,,,,,
2021-11-16,28059.0,,,,,,,,,,
2021-11-17,25406.0,,,,,,,,,,
2021-11-18,27033.0,,,,,,,,,,
2021-11-19,29938.0,,,,,,,,,,
2021-11-22,32210.0,,,,,,,,,,
2021-11-23,33631.0,,,,,,,,,,
2021-11-24,31694.0,,,,,,,,,,
2021-11-25,31317.0,,,,,,,,,,
2021-11-26,32393.0,,,,,,,,,,
2021-11-29,34360.0,,,,,,,,,,
2021-11-30,37181.0,,,,,,,,,,
2021-12-01,37023.0,,,,,,,,,,
2021-12-02,37604.0,,,,,,,,,,
2021-12-03,38096.0,,,,,,,,,,
2021-12-06,38970.0,,,,,,,,,,
2021-12-07,41324.0,,,,,,,,,,
2021-12-08,43030.0,,,,,,,,,,
2021-12-09,41379.0,,,,,,,,,,
2021-12-10,40035.0,,,,,,,,,,
2021-12-13,39127.0,,,,,,,,,,
2021-12-14,32838.0,,,,,,,,,,
2021-12-15,27137.0,,,,,,,,,,
2021-12-16,24003.0,,,,,,,,,,
2021-12-17,22613.0,,,,,,,,,,
2021-12-20,23283.0,,,,,,,,,,
2021-12-21,22088.0,,,,,,,,,,
2021-12-22,20363.0,,,,,,,,,,
2021-12-23,19494.0,,,,,,,,,,
2021-12-24,19176.0,,,,,,,,,,
2022-01-04,19490.0,,,,,,,,,,
2022-01-05,19084.0,,,,,,,,,,
2022-01-06,19535.0,,,,,,,,,,
2022-01-07,20167.0,,,,,,,,,,
2022-01-10,21181.0,,,,,,,,,,
2022-01-11,19284.0,,,,,,,,,,
2022-01-12,17390.0,,,,,,,,,,
2022-01-13,14477.0,11441.0,9182.0,5398.0,21393.0,,,,,,8303.0
2022-01-14,12407.0,8002.0,7813.0,3009.0,19118.0,,,,,,7261.0
2022-01-17,12190.0,6175.0,7530.0,5392.0,17800.0,,,,,,7106.0
2022-01-18,10913.0,4736.0,6943.0,6650.0,14722.0,,,,,,6486.0
2022-01-19,10169.0,3506.0,5665.0,5820.0,13206.0,,,,,,5119.0
2022-01-20,8547.0,2343.0,4323.0,2356.0,12080.0,,,,,,3874.0
2022-01-21,7390.0,1816.0,3442.0,1293.0,11373.0,,,,,,3033.0
2022-01-24,6935.0,2131.0,3423.0,1455.0,11306.0,,,,,,2961.0
2022-01-25,6180.0,1521.0,2612.0,-801.0,10758.0,,,,,,1867.0
2022-01-26,5826.0,1060.0,3308.0,-1916.0,10699.0,,,,,,2339.0
2022-01-27,6780.0,1699.0,5528.0,462.0,10988.0,,,,,,3667.0
2022-01-28,8918.0,4067.0,8139.0,5455.0,11640.0,,,,,,5617.0
2022-01-31,10015.0,5593.0,9366.0,6794.0,12447.0,,,,,,6779.0
2022-02-01,10753.0,6024.0,9830.0,6767.0,12653.0,,,,,,7172.0
2022-02-02,10616.0,6427.0,9737.0,6194.0,13060.0,,,,,,7326.0
2022-02-03,10710.0,6468.0,9586.0,5447.0,13414.0,,,,,,7361.0
2022-02-04,10302.0,7145.0,8437.0,2513.0,13676.0,,,,,,6450.0
2022-02-07,9521.0,6444.0,7718.0,938.0,12608.0,,,,,,5517.0
2022-02-08,9969.0,7633.0,8777.0,1451.0,13385.0,,,,,,6005.0
2022-02-09,12468.0,11600.0,11987.0,6406.0,16898.0,,,,,,8468.0
2022-02-10,15789.0,15419.0,15211.0,11343.0,20056.0,,,,,,10860.0
2022-02-11,15397.0,15010.0,14001.0,8847.0,19542.0,,,,,,10045.0
2022-02-14,14888.0,15529.0,13556.0,7383.0,19147.0,,,,,,12659.0
2022-02-15,14209.0,15280.0,12231.0,6105.0,16907.0,,,,,,11591.0
2022-02-16,12239.0,14544.0,9371.0,4754.0,15003.0,,,,,,10024.0
2022-02-17,12000.0,14029.0,8693.0,6324.0,14612.0,,,,,,9270.0
2022-02-18,13888.0,15838.0,10043.0,7747.0,16999.0,,,,,,10399.0
2022-02-21,15331.0,17389.0,11505.0,11753.0,18943.0,,,,,,11747.0
2022-02-22,16709.0,17953.0,11910.0,15759.0,19221.0,,,,,,11936.0
2022-02-23,18181.0,18549.0,11830.0,18429.0,19458.0,,,,,,11759.0
2022-02-24,16586.0,17068.0,10985.0,18343.0,18375.0,,,,,,11434.0
2022-02-25,14026.0,14256.0,8301.0,9450.0,15776.0,,,,,,8811.0
2022-02-28,13414.0,14436.0,9213.0,9311.0,15892.0,,,,,,9430.0
2022-03-01,14019.0,15161.0,9267.0,10965.0,15834.0,,,,,,9373.0
2022-03-02,15258.0,16658.0,10016.0,17003.0,15752.0,,,,,,9796.0
2022-03-03,13596.0,15765.0,8265.0,12672.0,14434.0,,,,,,7664.0
2022-03-04,13560.0,14494.0,7170.0,12006.0,13064.0,,,,,,6587.0
2022-03-07,14508.0,19104.0,12741.0,17930.0,16448.0,,,,,,11287.0
2022-03-08,15721.0,16332.0,10786.0,16050.0,14640.0,,,,,,9769.0
2022-03-09,18928.0,20881.0,16886.0,18530.0,17280.0,,,,,,15515.0
2022-03-10,21668.0,26682.0,15760.0,17155.0,18883.0,,,,,,14828.0
2022-03-11,22195.0,33878.0,19092.0,19404.0,24017.0,,,,,,18519.0
2022-03-14,23101.0,35805.0,19724.0,22743.0,24672.0,,,,,,19696.0
2022-03-15,23413.0,33651.0,18490.0,24014.0,23406.0,,,,,,20406.0
2022-03-16,21830.0,34895.0,17934.0,25933.0,24739.0,,,,,,17800.0
2022-03-17,21596.0,31833.0,18535.0,26074.0,23457.0,,,,,,17303.0
2022-03-18,21604.0,29108.0,19308.0,25486.0,21485.0,,,,,,17217.0
2022-03-21,20481.0,26542.0,17333.0,21815.0,19742.0,,,,,,16179.0
2022-03-22,18041.0,22430.0,13902.0,18159.0,16925.0,,,,,,13069.0
2022-03-23,17412.0,21480.0,13226.0,18331.0,16431.0,,,,,,12086.0
2022-03-24,16333.0,19439.0,12842.0,19774.0,13583.0,,,,,,11577.0
2022-03-25,15648.0,18233.0,11382.0,18813.0,12213.0,,,,,,11266.0
2022-03-28,14380.0,18662.0,11475.0,16336.0,12183.0,,,,,,11459.0
2022-03-29,13596.0,18263.0,10914.0,14983.0,11483.0,,,,,,10822.0
2022-03-30,13655.0,17546.0,11076.0,15502.0,11378.0,,,,,,11005.0
2022-03-31,14593.0,16908.0,12017.0,16489.0,11423.0,,,,,,11580.0
2022-04-01,15460.0,18675.0,13600.0,15955.0,13301.0,,,,,,12582.0
2022-04-04,14896.0,18884.0,14235.0,13211.0,14151.0,,,,,,13316.0
2022-04-05,13469.0,16922.0,12980.0,7799.0,11928.0,,,,,,12240.0
2022-04-06,12355.0,14735.0,12163.0,6306.0,10166.0,,,,,,11264.0
2022-04-07,11753.0,13704.0,11767.0,7351.0,9816.0,,,,,,10907.0
2022-04-08,11979.0,13918.0,12556.0,10406.0,11137.0,,,,,,12323.0
2022-04-11,11566.0,13623.0,11580.0,9415.0,11242.0,,,,,,12303.0
2022-04-12,11348.0,13694.0,11450.0,8738.0,11386.0,,,,,,11482.0
2022-04-13,11370.0,12561.0,11405.0,9954.0,10147.0,,,,,,11104.0
2022-04-14,12285.0,11665.0,10316.0,11851.0,9803.0,,,,,,9880.0
2022-04-19,11127.0,10723.0,8940.0,6316.0,9329.0,,,,,,8374.0
2022-04-20,11305.0,8930.0,9487.0,7633.0,7980.0,,,,,,8521.0
2022-04-21,13571.0,13008.0,11906.0,12417.0,10703.0,,,,,,10146.0
2022-04-22,15299.0,13578.0,13437.0,16511.0,11138.0,,,,,,12584.0
2022-04-25,16609.0,15502.0,14401.0,19200.0,12676.0,,,,,,13503.0
2022-04-26,17991.0,17939.0,16134.0,23794.0,14572.0,,,,,,15692.0
2022-04-27,18460.0,18233.0,15816.0,25406.0,14755.0,,,,,,16080.0
2022-04-28,17821.0,17201.0,13606.0,23403.0,13996.0,,,,,,13912.0
2022-04-29,17713.0,16900.0,13016.0,23126.0,13534.0,,,,,,13044.0
2022-05-03,17804.0,17134.0,12155.0,22239.0,13096.0,,,,,,12189.0
2022-05-04,19235.0,21059.0,14675.0,22715.0,15011.0,,,,,,13610.0
2022-05-05,22569.0,25595.0,20210.0,26906.0,17886.0,,,,,,17163.0
2022-05-06,24002.0,26746.0,20927.0,27852.0,19315.0,,,,,,18125.0
2022-05-09,26412.0,30311.0,25018.0,28074.0,21732.0,,,,,,21437.0
2022-05-10,28703.0,32793.0,27601.0,32289.0,23717.0,,,,,,23877.0
2022-05-11,31151.0,35754.0,30613.0,35935.0,25405.0,,,,,,29126.0
2022-05-12,32885.0,36816.0,31091.0,39299.0,25729.0,,,,,,30001.0
2022-05-13,32733.0,37364.0,30862.0,38610.0,25702.0,,,,,,29693.0
2022-05-16,32581.0,36873.0,29098.0,37260.0,25166.0,,,,,,28537.0
2022-05-17,32754.0,36319.0,29795.0,37780.0,24614.0,,,,,,29154.0
2022-05-18,34531.0,36328.0,31169.0,38805.0,24601.0,,,,,,30461.0
2022-05-19,36368.0,38009.0,32205.0,37349.0,28037.0,,,,,,32020.0
2022-05-20,37538.0,40552.0,34048.0,35263.0,32452.0,,,,,,34938.0
2022-05-23,38169.0,39657.0,32972.0,35816.0,32846.0,,,,,,33946.0
2022-05-24,35564.0,37552.0,31056.0,31177.0,31467.0,,,,,,32141.0
2022-05-25,33069.0,34232.0,29326.0,29187.0,29103.0,,,,,,29986.0
2022-05-26,28840.0,29589.0,26041.0,23773.0,25884.0,,,,,,26807.0
2022-05-27,23373.0,25411.0,18316.0,16538.0,22598.0,,,,,,21955.0
2022-05-30,21516.0,22710.0,14259.0,13543.0,20731.0,,,,,,18239.0
2022-05-31,22126.0,22197.0,14513.0,15809.0,21356.0,,,,,,16004.0
2022-06-01,24274.0,22074.0,18041.0,22400.0,22241.0,,,,,,18757.0
2022-06-06,22866.0,22889.0,18426.0,19101.0,22659.0,,,,,,18600.0
2022-06-07,22128.0,20502.0,16929.0,18184.0,20985.0,,,,,,17267.0
2022-06-08,20380.0,17845.0,16449.0,16034.0,18300.0,,,,,,16950.0
2022-06-09,19643.0,16754.0,15523.0,15690.0,17630.0,,,,,,14168.0
2022-06-10,19665.0,16876.0,14106.0,15455.0,17761.0,,,,,,12699.0
2022-06-13,18627.0,15685.0,13720.0,14329.0,18153.0,,,,,,12358.0
2022-06-14,19138.0,16849.0,14539.0,15752.0,20347.0,,,,,,12817.0
2022-06-15,21157.0,20077.0,16653.0,17067.0,24567.0,,,,,,14555.0
2022-06-16,22411.0,20670.0,18906.0,19239.0,26448.0,,,,,,16497.0
2022-06-17,24776.0,24796.0,21308.0,23448.0,30065.0,,,,,,18224.0
2022-06-20,25138.0,24958.0,19483.0,21620.0,30333.0,,,,,,16432.0
2022-06-21,22477.0,25359.0,18267.0,14600.0,29887.0,,,,,,16061.0
2022-06-22,19430.0,22265.0,12154.0,9790.0,24688.0,,,,,,9196.0
2022-06-23,20061.0,23602.0,14505.0,16129.0,25282.0,,,,,,11646.0
2022-06-24,19875.0,23835.0,14058.0,14272.0,25509.0,,,,,,11084.0
2022-06-27,19336.0,23388.0,13586.0,13858.0,24650.0,,,,,,10946.0
2022-06-28,17849.0,22059.0,11540.0,10304.0,23191.0,,,,,,9130.0
2022-06-29,18248.0,20868.0,11708.0,9863.0,23614.0,,,,,,7656.0
2022-06-30,20190.0,21123.0,13846.0,13349.0,25509.0,,,,,,9435.0
2022-07-01,19745.0,21093.0,12703.0,11168.0,25306.0,,,,,,8277.0
2022-07-04,18481.0,20879.0,13293.0,8249.0,24276.0,,,,,,8629.0
2022-07-05,17283.0,21551.0,11970.0,6661.0,24533.0,,,,,,7313.0
2022-07-06,16588.0,22246.0,10991.0,5824.0,24539.0,,,,,,6360.0
2022-07-07,18286.0,23922.0,14372.0,12928.0,25162.0,,,,,,9888.0
2022-07-08,18825.0,25258.0,18069.0,15470.0,26441.0,,,,,,14942.0
2022-07-11,19613.0,24122.0,16794.0,14122.0,25962.0,,,,,,13943.0
2022-07-12,18655.0,24501.0,17047.0,8579.0,25873.0,,,,,,14124.0
2022-07-13,19358.0,25235.0,18149.0,10576.0,27038.0,,,,,,14737.0
2022-07-14,20375.0,26300.0,19917.0,11686.0,28266.0,,,,,,15474.0
2022-07-15,24209.0,29614.0,22401.0,13486.0,33408.0,,,,,,16965.0
2022-07-18,24603.0,30084.0,23106.0,14207.0,33266.0,,,,,,17078.0
2022-07-19,24043.0,29718.0,22442.0,12746.0,32230.0,,,,,,16392.0
2022-07-20,22552.0,27933.0,20339.0,11821.0,30862.0,,,,,,14325.0
2022-07-21,21999.0,27057.0,19457.0,13198.0,30157.0,,,,,,13035.0
2022-07-22,22362.0,26904.0,22062.0,16690.0,30375.0,,,,,,15473.0
2022-07-25,21526.0,26371.0,21551.0,15744.0,29890.0,,,,,,16303.0
2022-07-26,20359.0,24901.0,20584.0,14144.0,28590.0,,,,,,15955.0
2022-07-27,19352.0,23237.0,18779.0,13480.0,26956.0,,,,,,11559.0
2022-07-28,18162.0,21364.0,16854.0,11841.0,26074.0,,,,,,10832.0
2022-07-29,17255.0,18996.0,13836.0,10731.0,24607.0,,,,,,6695.0
2022-08-01,17100.0,18595.0,13308.0,10952.0,23999.0,,,,,,6427.0
2022-08-02,16347.0,18982.0,13289.0,10169.0,23883.0,,,,,,6683.0
2022-08-03,14842.0,17562.0,13339.0,7188.0,23065.0,,,,,,7663.0
2022-08-04,12271.0,11705.0,11905.0,5187.0,20990.0,,,,,,7133.0
2022-08-05,11700.0,9968.0,11486.0,5855.0,19987.0,,,,,,6848.0
2022-08-08,12152.0,10684.0,11878.0,8206.0,20878.0,,,,,,7499.0
2022-08-09,12521.0,11122.0,11945.0,8805.0,21026.0,,,,,,7758.0
2022-08-10,13455.0,11026.0,12099.0,11453.0,20745.0,,,,,,7954.0
2022-08-11,12757.0,10676.0,11216.0,9966.0,19831.0,,,,,,7341.0
2022-08-12,10898.0,8742.0,7763.0,6029.0,17235.0,,,,,,5020.0
2022-08-15,9104.0,7011.0,6364.0,3007.0,15074.0,,,,,,2311.0
2022-08-16,8783.0,5906.0,7145.0,5123.0,14256.0,,,,,,3054.0
2022-08-17,8978.0,5286.0,7558.0,7826.0,12756.0,,,,,,3306.0
2022-08-18,7188.0,3980.0,6085.0,5377.0,10828.0,,,,,,2625.0
2022-08-19,6267.0,1417.0,4917.0,4412.0,8433.0,,,,,,1651.0
2022-08-22,6199.0,1364.0,5098.0,6169.0,8250.0,,,,,,3963.0
2022-08-23,6608.0,1816.0,5924.0,8258.0,7773.0,,,,,,4492.0
2022-08-24,5636.0,1126.0,4659.0,5630.0,6790.0,,,,,,3385.0
2022-08-25,3931.0,-620.0,2439.0,3241.0,4481.0,,,,,,1352.0
2022-08-26,3413.0,-1570.0,1663.0,3390.0,3126.0,,,,,,459.0
2022-08-30,2793.0,-1800.0,2123.0,4721.0,2128.0,,,,,,543.0
2022-08-31,2505.0,-2480.0,1880.0,4524.0,1266.0,,,,,,275.0
2022-09-01,3887.0,-311.0,5492.0,8799.0,2515.0,,,,,,3470.0
2022-09-02,6076.0,1638.0,9120.0,12932.0,4026.0,,,,,,5991.0
2022-09-05,7000.0,1426.0,8926.0,13240.0,4199.0,,,,,,5610.0
2022-09-06,6037.0,757.0,8168.0,9293.0,3598.0,,,,,,4942.0
2022-09-07,5442.0,1790.0,7902.0,7934.0,5434.0,,,,,,7131.0
2022-09-08,5407.0,2543.0,7732.0,8740.0,5952.0,,,,,,7945.0
2022-09-09,5574.0,3605.0,8904.0,9637.0,7199.0,,,,,,9255.0
2022-09-12,6270.0,3241.0,8234.0,10740.0,7304.0,,,,,,8956.0
2022-09-13,8952.0,4342.0,9856.0,14482.0,8935.0,,,,,,10704.0
2022-09-14,12977.0,8324.0,13221.0,18575.0,13180.0,,,,,,12871.0
2022-09-15,13580.0,11004.0,13749.0,18269.0,14857.0,,,,,,14250.0
2022-09-16,12599.0,11272.0,13332.0,13788.0,15612.0,,,,,,14381.0
2022-09-20,16540.0,14703.0,17496.0,21960.0,17979.0,,,,,,18561.0
2022-09-21,16760.0,14532.0,16552.0,20497.0,17786.0,,,,,,17324.0
2022-09-22,16000.0,13514.0,15502.0,16591.0,17356.0,,,,,,16113.0
2022-09-23,18293.0,15344.0,17069.0,21030.0,21337.0,,,,,,17361.0
2022-09-26,18207.0,15936.0,17379.0,19834.0,22122.0,,,,,,17904.0
2022-09-27,17916.0,17881.0,18002.0,17906.0,23324.0,,,,,,18462.0
2022-09-28,17477.0,17198.0,17558.0,15469.0,23414.0,,,,,,17987.0
2022-09-29,16202.0,17149.0,16467.0,12363.0,23105.0,,,,,,17043.0
2022-09-30,16214.0,15984.0,15456.0,9937.0,23288.0,,,,,,16052.0
2022-10-03,16924.0,16380.0,15685.0,11271.0,24717.0,,,,,,16061.0
2022-10-04,18611.0,17337.0,16658.0,13752.0,26408.0,,,,,,16729.0
2022-10-05,21175.0,20546.0,18019.0,17475.0,29114.0,,,,,,17732.0
2022-10-06,20786.0,20970.0,17574.0,14023.0,30842.0,,,,,,16876.0
2022-10-07,19874.0,20637.0,16563.0,13008.0,29838.0,,,,,,15571.0
2022-10-10,19418.0,19861.0,15957.0,14241.0,28839.0,,,,,,14893.0
2022-10-11,18630.0,18531.0,13904.0,14672.0,28031.0,,,,,,13064.0
2022-10-12,18241.0,18945.0,15338.0,14198.0,28228.0,,,,,,14066.0
2022-10-13,17365.0,18295.0,14481.0,13246.0,26765.0,,,,,,13406.0
2022-10-14,17965.0,18590.0,14715.0,14804.0,28151.0,,,,,,13669.0
2022-10-17,18133.0,18352.0,13775.0,14875.0,28308.0,,,,,,12917.0
2022-10-18,18631.0,19183.0,14184.0,15936.0,29123.0,,,,,,13810.0
2022-10-19,18322.0,19119.0,13391.0,14396.0,29658.0,,,,,,13652.0
2022-10-20,17505.0,19068.0,11807.0,14742.0,29122.0,,,,,,13152.0
2022-10-21,17175.0,18774.0,10686.0,16005.0,27484.0,,,,,,12571.0
2022-10-24,16883.0,19216.0,11265.0,16375.0,27708.0,,,,,,13299.0
2022-10-25,16209.0,18953.0,11024.0,14260.0,27280.0,,,,,,12903.0
2022-10-26,15637.0,18853.0,9883.0,13378.0,26786.0,,,,,,11731.0
2022-10-27,14500.0,17721.0,9831.0,12811.0,25313.0,,,,,,11585.0
2022-10-28,13852.0,16881.0,8396.0,11828.0,23799.0,,,,,,9068.0
2022-10-31,12933.0,16186.0,8086.0,11531.0,21948.0,,,,,,8798.0
2022-11-01,11509.0,14945.0,7978.0,10577.0,21282.0,,,,,,8677.0
2022-11-02,10664.0,14191.0,7718.0,9550.0,20470.0,,,,,,8582.0
2022-11-03,10158.0,12686.0,8438.0,9152.0,19809.0,,,,,,9219.0
2022-11-04,11139.0,12543.0,9082.0,10017.0,21014.0,,,,,,8776.0
2022-11-07,11648.0,11996.0,9371.0,10148.0,21159.0,,,,,,8870.0
2022-11-08,12379.0,12385.0,9955.0,10995.0,21329.0,,,,,,9011.0
2022-11-09,13578.0,13093.0,10656.0,14687.0,21871.0,,,,,,10071.0
2022-11-10,13702.0,13660.0,10339.0,16042.0,21749.0,,,,,,10019.0
2022-11-11,12807.0,13467.0,9964.0,14408.0,20933.0,,,,,,10071.0
2022-11-14,11995.0,12397.0,8625.0,12364.0,19875.0,,,,,,8931.0
2022-11-15,11371.0,12466.0,8197.0,12047.0,19432.0,,,,,,8549.0
2022-11-16,11054.0,12547.0,8620.0,12359.0,19118.0,,,,,,9352.0
2022-11-17,9855.0,11669.0,6215.0,9701.0,18050.0,,,,,,7778.0
2022-11-18,9305.0,12248.0,6765.0,9919.0,16540.0,,,,,,8158.0
2022-11-21,9363.0,12487.0,7437.0,9710.0,17194.0,,,,,,8240.0
2022-11-22,9057.0,11828.0,6610.0,9360.0,17498.0,,,,,,7781.0
2022-11-23,10106.0,11485.0,6222.0,9322.0,19391.0,,,,,,7346.0
2022-11-24,11479.0,12778.0,6938.0,11577.0,20845.0,,,,,,7573.0
2022-11-25,13373.0,14710.0,9348.0,15935.0,22241.0,,,,,,9694.0
2022-11-28,13845.0,14314.0,9398.0,16263.0,22070.0,,,,,,9679.0
2022-11-29,13177.0,15199.0,10278.0,14025.0,22890.0,,,,,,10897.0
2022-11-30,13624.0,15139.0,9850.0,13524.0,22717.0,,,,,,9620.0
2022-12-01,13020.0,14972.0,10022.0,12169.0,22114.0,,,,,,9925.0
2022-12-02,12598.0,13965.0,9872.0,11085.0,21279.0,,,,,,9703.0
2022-12-05,12457.0,13847.0,9907.0,11894.0,21239.0,,,,,,9691.0
2022-12-06,12774.0,13847.0,9295.0,12854.0,21306.0,,,,,,9156.0
2022-12-07,13561.0,14867.0,10437.0,15521.0,22226.0,,,,,,10690.0
2022-12-08,13888.0,15665.0,11312.0,16829.0,22644.0,,,,,,11965.0
2022-12-09,13957.0,16060.0,11425.0,16765.0,22612.0,,,,,,12729.0
2022-12-12,13424.0,15869.0,11813.0,14892.0,22097.0,,,,,,13029.0
2022-12-13,13276.0,16817.0,12078.0,14151.0,22631.0,,,,,,13239.0
2022-12-14,14293.0,17082.0,12896.0,12978.0,23666.0,,,,,,13472.0
2022-12-15,17374.0,18915.0,15029.0,16073.0,26921.0,,,,,,14291.0
2022-12-16,18312.0,19524.0,15505.0,15562.0,27878.0,,,,,,14307.0
2022-12-19,18126.0,20562.0,16586.0,13569.0,29479.0,,,,,,15102.0
2022-12-20,19617.0,22314.0,17402.0,13369.0,31151.0,,,,,,15286.0
2022-12-21,23197.0,24158.0,19667.0,18208.0,34030.0,,,,,,17204.0
2022-12-22,21775.0,22793.0,17333.0,14815.0,32880.0,,,,,,15106.0
2022-12-23,18749.0,20035.0,13096.0,13932.0,30328.0,,,,,,13033.0
2023-01-03,13561.0,15688.0,9847.0,8530.0,22439.0,,,,,,9509.0
2023-01-04,12575.0,15153.0,9963.0,7996.0,21936.0,,,,,,9738.0
2023-01-05,12473.0,15425.0,10738.0,8974.0,22069.0,,,,,,10575.0
2023-01-06,12543.0,14144.0,10112.0,8301.0,21908.0,,,,,,10859.0
2023-01-09,13237.0,14344.0,11497.0,9859.0,22302.0,,,,,,11859.0
2023-01-10,12741.0,13591.0,10988.0,8489.0,21843.0,,,,,,11454.0
2023-01-11,12188.0,12983.0,9804.0,7803.0,20748.0,,,,,,10474.0
2023-01-12,11188.0,10188.0,8641.0,7781.0,18657.0,,,,,,8914.0
2023-01-13,10770.0,8285.0,7731.0,7555.0,17425.0,,,,,,6740.0
2023-01-16,10874.0,7668.0,7424.0,8627.0,17189.0,,,,,,6205.0
2023-01-17,10287.0,7355.0,7513.0,7057.0,16680.0,,,,,,6021.0
2023-01-18,9182.0,6381.0,6692.0,5128.0,15393.0,,,,,,5434.0
2023-01-19,7404.0,5002.0,5523.0,3952.0,12949.0,,,,,,4822.0
2023-01-20,6529.0,4718.0,4807.0,3613.0,12044.0,,,,,,4227.0
2023-01-23,6094.0,3763.0,3940.0,3080.0,10877.0,,,,,,3442.0
2023-01-24,5684.0,3078.0,3223.0,2571.0,9891.0,,,,,,2672.0
2023-01-25,5231.0,2971.0,3172.0,1577.0,9573.0,,,,,,2379.0
2023-01-26,4551.0,2922.0,3103.0,761.0,8290.0,,,,,,2305.0
2023-01-27,4433.0,2380.0,3051.0,497.0,7304.0,,,,,,1916.0
2023-01-30,4418.0,2773.0,2978.0,886.0,7324.0,,,,,,1879.0
2023-01-31,4411.0,2808.0,3203.0,1152.0,7579.0,,,,,,2080.0
2023-02-01,4137.0,1031.0,3119.0,1141.0,7234.0,,,,,,1990.0
2023-02-02,3688.0,-212.0,2302.0,1472.0,6761.0,,,,,,1623.0
2023-02-03,3561.0,-10.0,3086.0,2278.0,7165.0,,,,,,2616.0
2023-02-06,3475.0,-224.0,3324.0,2272.0,7209.0,,,,,,2752.0
2023-02-07,3677.0,175.0,4433.0,2233.0,7687.0,,,,,,3307.0
2023-02-08,3927.0,-622.0,3998.0,1668.0,7151.0,,,,,,2824.0
2023-02-09,3752.0,-988.0,3700.0,69.0,6838.0,,,,,,2952.0
2023-02-10,4033.0,-963.0,3861.0,1003.0,7078.0,,,,,,3029.0
2023-02-13,4432.0,-955.0,3684.0,1490.0,7163.0,,,,,,3006.0
2023-02-14,3167.0,-1162.0,3408.0,1580.0,3861.0,,,,,,3064.0
2023-02-15,2630.0,-1451.0,3432.0,1099.0,3700.0,,,,,,3211.0
2023-02-16,2280.0,-1451.0,3781.0,1159.0,3800.0,,,,,,3555.0
2023-02-17,2246.0,-1590.0,3671.0,1091.0,3660.0,,,,,,3287.0
2023-02-20,2354.0,-1045.0,4657.0,2293.0,4289.0,,,,,,4145.0
2023-02-21,2513.0,-996.0,4651.0,2328.0,4394.0,,,,,,4023.0
2023-02-22,3235.0,-792.0,5674.0,3652.0,5495.0,,,,,,4896.0
2023-02-23,4754.0,338.0,7547.0,6852.0,7127.0,,,,,,6330.0
2023-02-24,5271.0,505.0,7572.0,6679.0,7613.0,,,,,,6191.0
2023-02-27,5815.0,865.0,7533.0,7803.0,7809.0,,,,,,6209.0
2023-02-28,6042.0,1482.0,7823.0,8026.0,7969.0,,,,,,6478.0
2023-03-01,7703.0,2829.0,8544.0,9423.0,8967.0,,,,,,7118.0
2023-03-02,8296.0,4262.0,9130.0,9041.0,9641.0,,,,,,7332.0
2023-03-03,9910.0,6130.0,10202.0,10811.0,11782.0,,,,,,8475.0
2023-03-06,11026.0,7214.0,10829.0,12602.0,12857.0,,,,,,9746.0
2023-03-07,12201.0,7792.0,11522.0,12516.0,15298.0,,,,,,10540.0
2023-03-08,12851.0,8478.0,11794.0,12733.0,17354.0,,,,,,11447.0
2023-03-09,13783.0,9849.0,12730.0,14086.0,19283.0,,,,,,12414.0
2023-03-10,14466.0,10397.0,12978.0,14471.0,19832.0,,,,,,12977.0
2023-03-13,15099.0,11213.0,13756.0,15266.0,20790.0,,,,,,14374.0
